INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2023-07-01T12:00:00-00:00,2023-07-01T13:00:00-00:00,2023-07-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-07-01T21:00:00-00:00,2023-07-01T22:00:00-00:00,2023-07-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,13.49736,2
2023-07-01T08:00:00-00:00,2023-07-01T09:00:00-00:00,2023-07-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-07-01T14:00:00-00:00,2023-07-01T15:00:00-00:00,2023-07-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,3.65478,2
2023-07-01T16:00:00-00:00,2023-07-01T17:00:00-00:00,2023-07-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,6.14432,2
2023-07-01T07:00:00-00:00,2023-07-01T08:00:00-00:00,2023-07-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-07-02T02:00:00-00:00,2023-07-02T03:00:00-00:00,2023-07-01,20,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0.05145,2
2023-07-01T22:00:00-00:00,2023-07-01T23:00:00-00:00,2023-07-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,13.17423,2
2023-07-01T16:00:00-00:00,2023-07-01T17:00:00-00:00,2023-07-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,24.52096,3
2023-07-01T11:00:00-00:00,2023-07-01T12:00:00-00:00,2023-07-01,5,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,41.67727,3
2023-07-01T17:00:00-00:00,2023-07-01T18:00:00-00:00,2023-07-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,23.77817,3
2023-07-01T22:00:00-00:00,2023-07-01T23:00:00-00:00,2023-07-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,44.46355,3
2023-07-01T14:00:00-00:00,2023-07-01T15:00:00-00:00,2023-07-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,29.30871,3
2023-07-02T03:00:00-00:00,2023-07-02T04:00:00-00:00,2023-07-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,73.07491,3
2023-07-02T04:00:00-00:00,2023-07-02T05:00:00-00:00,2023-07-01,22,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,61.73843,3
2023-07-01T21:00:00-00:00,2023-07-01T22:00:00-00:00,2023-07-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,41.66328,3
2023-07-01T10:00:00-00:00,2023-07-01T11:00:00-00:00,2023-07-01,4,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,40.04467,3
2023-07-02T02:00:00-00:00,2023-07-02T03:00:00-00:00,2023-07-01,20,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,80.74935,3
2023-07-01T15:00:00-00:00,2023-07-01T16:00:00-00:00,2023-07-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,24.96888,3
2023-07-01T19:00:00-00:00,2023-07-01T20:00:00-00:00,2023-07-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,34.2706,3
2023-07-01T20:00:00-00:00,2023-07-01T21:00:00-00:00,2023-07-01,14,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,38.3501,3
2023-07-01T07:00:00-00:00,2023-07-01T08:00:00-00:00,2023-07-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,41.43224,3
2023-07-01T09:00:00-00:00,2023-07-01T10:00:00-00:00,2023-07-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,40.49235,3
2023-07-02T06:00:00-00:00,2023-07-02T07:00:00-00:00,2023-07-01,24,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,45.52992,3
2023-07-01T18:00:00-00:00,2023-07-01T19:00:00-00:00,2023-07-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,29.74989,3
2023-07-02T01:00:00-00:00,2023-07-02T02:00:00-00:00,2023-07-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,63.45568,3
2023-07-01T23:00:00-00:00,2023-07-02T00:00:00-00:00,2023-07-01,17,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,49.01428,3
2023-07-01T08:00:00-00:00,2023-07-01T09:00:00-00:00,2023-07-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,40.92443,3
2023-07-01T13:00:00-00:00,2023-07-01T14:00:00-00:00,2023-07-01,7,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,40.78252,3
2023-07-02T05:00:00-00:00,2023-07-02T06:00:00-00:00,2023-07-01,23,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,51.08759,3
2023-07-02T00:00:00-00:00,2023-07-02T01:00:00-00:00,2023-07-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,54.8417,3
2023-07-01T12:00:00-00:00,2023-07-01T13:00:00-00:00,2023-07-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,42.35579,3
2023-07-01T14:00:00-00:00,2023-07-01T15:00:00-00:00,2023-07-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.0258,4
2023-07-01T16:00:00-00:00,2023-07-01T17:00:00-00:00,2023-07-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.01026,4
2023-07-02T06:00:00-00:00,2023-07-02T07:00:00-00:00,2023-07-01,24,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.49628,4
2023-07-02T03:00:00-00:00,2023-07-02T04:00:00-00:00,2023-07-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.95728,4
2023-07-01T09:00:00-00:00,2023-07-01T10:00:00-00:00,2023-07-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.69242,4
2023-07-01T08:00:00-00:00,2023-07-01T09:00:00-00:00,2023-07-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.34377,4
2023-07-01T17:00:00-00:00,2023-07-01T18:00:00-00:00,2023-07-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0,4
2023-07-02T05:00:00-00:00,2023-07-02T06:00:00-00:00,2023-07-01,23,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.22479,4
2023-07-02T02:00:00-00:00,2023-07-02T03:00:00-00:00,2023-07-01,20,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.75904,4
2023-07-01T07:00:00-00:00,2023-07-01T08:00:00-00:00,2023-07-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.12844,4
2023-07-02T00:00:00-00:00,2023-07-02T01:00:00-00:00,2023-07-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.8994,4
2023-07-01T15:00:00-00:00,2023-07-01T16:00:00-00:00,2023-07-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.02372,4
2023-07-02T04:00:00-00:00,2023-07-02T05:00:00-00:00,2023-07-01,22,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-1.0866,4
2023-07-01T13:00:00-00:00,2023-07-01T14:00:00-00:00,2023-07-01,7,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.42822,4
2023-07-01T12:00:00-00:00,2023-07-01T13:00:00-00:00,2023-07-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.63534,4
2023-07-02T01:00:00-00:00,2023-07-02T02:00:00-00:00,2023-07-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.12691,4
2023-07-01T20:00:00-00:00,2023-07-01T21:00:00-00:00,2023-07-01,14,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.14283,4
2023-07-01T19:00:00-00:00,2023-07-01T20:00:00-00:00,2023-07-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.16177,4
2023-07-01T11:00:00-00:00,2023-07-01T12:00:00-00:00,2023-07-01,5,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.67517,4
2023-07-01T23:00:00-00:00,2023-07-02T00:00:00-00:00,2023-07-01,17,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.87736,4
2023-07-01T22:00:00-00:00,2023-07-01T23:00:00-00:00,2023-07-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.1605,4
2023-07-01T21:00:00-00:00,2023-07-01T22:00:00-00:00,2023-07-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.12491,4
2023-07-01T10:00:00-00:00,2023-07-01T11:00:00-00:00,2023-07-01,4,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.66074,4
2023-07-01T18:00:00-00:00,2023-07-01T19:00:00-00:00,2023-07-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.27627,4
2023-07-02T01:00:00-00:00,2023-07-02T02:00:00-00:00,2023-07-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T12:00:00-00:00,2023-07-01T13:00:00-00:00,2023-07-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T14:00:00-00:00,2023-07-01T15:00:00-00:00,2023-07-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-02T00:00:00-00:00,2023-07-02T01:00:00-00:00,2023-07-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T07:00:00-00:00,2023-07-01T08:00:00-00:00,2023-07-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T08:00:00-00:00,2023-07-01T09:00:00-00:00,2023-07-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T18:00:00-00:00,2023-07-01T19:00:00-00:00,2023-07-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T19:00:00-00:00,2023-07-01T20:00:00-00:00,2023-07-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T17:00:00-00:00,2023-07-01T18:00:00-00:00,2023-07-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-02T05:00:00-00:00,2023-07-02T06:00:00-00:00,2023-07-01,23,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T21:00:00-00:00,2023-07-01T22:00:00-00:00,2023-07-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T22:00:00-00:00,2023-07-01T23:00:00-00:00,2023-07-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-02T06:00:00-00:00,2023-07-02T07:00:00-00:00,2023-07-01,24,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-02T03:00:00-00:00,2023-07-02T04:00:00-00:00,2023-07-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T15:00:00-00:00,2023-07-01T16:00:00-00:00,2023-07-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T09:00:00-00:00,2023-07-01T10:00:00-00:00,2023-07-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-07-01T16:00:00-00:00,2023-07-01T17:00:00-00:00,2023-07-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
