INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2023-06-01T17:00:00-00:00,2023-06-01T18:00:00-00:00,2023-06-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,7.94449,2
2023-06-02T03:00:00-00:00,2023-06-02T04:00:00-00:00,2023-06-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T09:00:00-00:00,2023-06-01T10:00:00-00:00,2023-06-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T16:00:00-00:00,2023-06-01T17:00:00-00:00,2023-06-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,7.02006,2
2023-06-02T04:00:00-00:00,2023-06-02T05:00:00-00:00,2023-06-01,22,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T07:00:00-00:00,2023-06-01T08:00:00-00:00,2023-06-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T20:00:00-00:00,2023-06-01T21:00:00-00:00,2023-06-01,14,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,10.34596,2
2023-06-01T18:00:00-00:00,2023-06-01T19:00:00-00:00,2023-06-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,7.86375,2
2023-06-02T06:00:00-00:00,2023-06-02T07:00:00-00:00,2023-06-01,24,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-02T05:00:00-00:00,2023-06-02T06:00:00-00:00,2023-06-01,23,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T14:00:00-00:00,2023-06-01T15:00:00-00:00,2023-06-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T12:00:00-00:00,2023-06-01T13:00:00-00:00,2023-06-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T11:00:00-00:00,2023-06-01T12:00:00-00:00,2023-06-01,5,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-02T01:00:00-00:00,2023-06-02T02:00:00-00:00,2023-06-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0.85564,2
2023-06-01T23:00:00-00:00,2023-06-02T00:00:00-00:00,2023-06-01,17,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,10.94222,2
2023-06-02T02:00:00-00:00,2023-06-02T03:00:00-00:00,2023-06-01,20,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-02T00:00:00-00:00,2023-06-02T01:00:00-00:00,2023-06-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,6.44953,2
2023-06-01T19:00:00-00:00,2023-06-01T20:00:00-00:00,2023-06-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,7.8686,2
2023-06-01T08:00:00-00:00,2023-06-01T09:00:00-00:00,2023-06-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T13:00:00-00:00,2023-06-01T14:00:00-00:00,2023-06-01,7,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T10:00:00-00:00,2023-06-01T11:00:00-00:00,2023-06-01,4,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,0,2
2023-06-01T22:00:00-00:00,2023-06-01T23:00:00-00:00,2023-06-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,8.00529,2
2023-06-01T21:00:00-00:00,2023-06-01T22:00:00-00:00,2023-06-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,8.4997,2
2023-06-01T15:00:00-00:00,2023-06-01T16:00:00-00:00,2023-06-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCC,LMP_CONG_PRC,FREMNT_1_N013,ALL,1,5.48052,2
2023-06-01T22:00:00-00:00,2023-06-01T23:00:00-00:00,2023-06-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,8.34513,3
2023-06-02T01:00:00-00:00,2023-06-02T02:00:00-00:00,2023-06-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,38.18424,3
2023-06-01T17:00:00-00:00,2023-06-01T18:00:00-00:00,2023-06-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,8.17384,3
2023-06-02T02:00:00-00:00,2023-06-02T03:00:00-00:00,2023-06-01,20,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,49.922,3
2023-06-01T08:00:00-00:00,2023-06-01T09:00:00-00:00,2023-06-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,28.49,3
2023-06-01T15:00:00-00:00,2023-06-01T16:00:00-00:00,2023-06-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,10.35411,3
2023-06-01T14:00:00-00:00,2023-06-01T15:00:00-00:00,2023-06-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,22.50601,3
2023-06-02T05:00:00-00:00,2023-06-02T06:00:00-00:00,2023-06-01,23,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,36.58662,3
2023-06-01T13:00:00-00:00,2023-06-01T14:00:00-00:00,2023-06-01,7,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,36.72613,3
2023-06-02T00:00:00-00:00,2023-06-02T01:00:00-00:00,2023-06-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,23.60142,3
2023-06-01T07:00:00-00:00,2023-06-01T08:00:00-00:00,2023-06-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,29.74407,3
2023-06-01T21:00:00-00:00,2023-06-01T22:00:00-00:00,2023-06-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,8.4453,3
2023-06-02T04:00:00-00:00,2023-06-02T05:00:00-00:00,2023-06-01,22,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,43.76595,3
2023-06-01T10:00:00-00:00,2023-06-01T11:00:00-00:00,2023-06-01,4,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,26.79328,3
2023-06-01T09:00:00-00:00,2023-06-01T10:00:00-00:00,2023-06-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,26.44383,3
2023-06-01T19:00:00-00:00,2023-06-01T20:00:00-00:00,2023-06-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,7.81456,3
2023-06-01T23:00:00-00:00,2023-06-02T00:00:00-00:00,2023-06-01,17,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,12.10798,3
2023-06-01T20:00:00-00:00,2023-06-01T21:00:00-00:00,2023-06-01,14,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,8.21831,3
2023-06-01T16:00:00-00:00,2023-06-01T17:00:00-00:00,2023-06-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,8.30801,3
2023-06-02T06:00:00-00:00,2023-06-02T07:00:00-00:00,2023-06-01,24,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,31.97829,3
2023-06-02T03:00:00-00:00,2023-06-02T04:00:00-00:00,2023-06-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,52.89886,3
2023-06-01T18:00:00-00:00,2023-06-01T19:00:00-00:00,2023-06-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,7.83563,3
2023-06-01T11:00:00-00:00,2023-06-01T12:00:00-00:00,2023-06-01,5,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,30.75092,3
2023-06-01T12:00:00-00:00,2023-06-01T13:00:00-00:00,2023-06-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCE,LMP_ENE_PRC,FREMNT_1_N013,ALL,1,37.24621,3
2023-06-01T17:00:00-00:00,2023-06-01T18:00:00-00:00,2023-06-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.2305,4
2023-06-01T19:00:00-00:00,2023-06-01T20:00:00-00:00,2023-06-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.21334,4
2023-06-01T21:00:00-00:00,2023-06-01T22:00:00-00:00,2023-06-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.36821,4
2023-06-01T08:00:00-00:00,2023-06-01T09:00:00-00:00,2023-06-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.14245,4
2023-06-01T13:00:00-00:00,2023-06-01T14:00:00-00:00,2023-06-01,7,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.33421,4
2023-06-01T14:00:00-00:00,2023-06-01T15:00:00-00:00,2023-06-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.62342,4
2023-06-01T20:00:00-00:00,2023-06-01T21:00:00-00:00,2023-06-01,14,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.30736,4
2023-06-02T04:00:00-00:00,2023-06-02T05:00:00-00:00,2023-06-01,22,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.73527,4
2023-06-01T16:00:00-00:00,2023-06-01T17:00:00-00:00,2023-06-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.24259,4
2023-06-01T23:00:00-00:00,2023-06-02T00:00:00-00:00,2023-06-01,17,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.4819,4
2023-06-02T05:00:00-00:00,2023-06-02T06:00:00-00:00,2023-06-01,23,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.39514,4
2023-06-02T06:00:00-00:00,2023-06-02T07:00:00-00:00,2023-06-01,24,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.17908,4
2023-06-01T22:00:00-00:00,2023-06-01T23:00:00-00:00,2023-06-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.38972,4
2023-06-01T12:00:00-00:00,2023-06-01T13:00:00-00:00,2023-06-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.20113,4
2023-06-02T03:00:00-00:00,2023-06-02T04:00:00-00:00,2023-06-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.2008,4
2023-06-01T18:00:00-00:00,2023-06-01T19:00:00-00:00,2023-06-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.16376,4
2023-06-01T11:00:00-00:00,2023-06-01T12:00:00-00:00,2023-06-01,5,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.06765,4
2023-06-02T02:00:00-00:00,2023-06-02T03:00:00-00:00,2023-06-01,20,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.17317,4
2023-06-02T00:00:00-00:00,2023-06-02T01:00:00-00:00,2023-06-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.89685,4
2023-06-02T01:00:00-00:00,2023-06-02T02:00:00-00:00,2023-06-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,1.27154,4
2023-06-01T07:00:00-00:00,2023-06-01T08:00:00-00:00,2023-06-01,1,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.11303,4
2023-06-01T09:00:00-00:00,2023-06-01T10:00:00-00:00,2023-06-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.11371,4
2023-06-01T10:00:00-00:00,2023-06-01T11:00:00-00:00,2023-06-01,4,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,-0.05627,4
2023-06-01T15:00:00-00:00,2023-06-01T16:00:00-00:00,2023-06-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MCL,LMP_LOSS_PRC,FREMNT_1_N013,ALL,1,0.24436,4
2023-06-01T11:00:00-00:00,2023-06-01T12:00:00-00:00,2023-06-01,5,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-02T04:00:00-00:00,2023-06-02T05:00:00-00:00,2023-06-01,22,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T23:00:00-00:00,2023-06-02T00:00:00-00:00,2023-06-01,17,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T09:00:00-00:00,2023-06-01T10:00:00-00:00,2023-06-01,3,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T14:00:00-00:00,2023-06-01T15:00:00-00:00,2023-06-01,8,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T16:00:00-00:00,2023-06-01T17:00:00-00:00,2023-06-01,10,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T22:00:00-00:00,2023-06-01T23:00:00-00:00,2023-06-01,16,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-02T00:00:00-00:00,2023-06-02T01:00:00-00:00,2023-06-01,18,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-02T01:00:00-00:00,2023-06-02T02:00:00-00:00,2023-06-01,19,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T08:00:00-00:00,2023-06-01T09:00:00-00:00,2023-06-01,2,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T17:00:00-00:00,2023-06-01T18:00:00-00:00,2023-06-01,11,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T18:00:00-00:00,2023-06-01T19:00:00-00:00,2023-06-01,12,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T21:00:00-00:00,2023-06-01T22:00:00-00:00,2023-06-01,15,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T15:00:00-00:00,2023-06-01T16:00:00-00:00,2023-06-01,9,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T19:00:00-00:00,2023-06-01T20:00:00-00:00,2023-06-01,13,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-01T12:00:00-00:00,2023-06-01T13:00:00-00:00,2023-06-01,6,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
2023-06-02T03:00:00-00:00,2023-06-02T04:00:00-00:00,2023-06-01,21,0,FREMNT_1_N013,FREMNT_1_N013,FREMNT_1_N013,DAM,MGHG,LMP_GHG_PRC,FREMNT_1_N013,ALL,1,0,5
